PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,W,L,WPct,ERA,G,GS,GF,CG,SHO,SV,IPOuts,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BFP,WHIP,H9,HR9,BB9,SO9,SOW,SH,SF,GIDP,GG,InductionYear,votedBy
bonhati01,Tiny,Bonham,Tiny Bonham,1940,1949,10,103,72,0.588571429,3.063829787,231,193,27,110,21,9,4653,1551,1501,580,528,117,287,0,478,9,2,4,6284,1.152804642,8.709864603,0.678916828,1.665377176,2.773694391,1.665505226,0,0,0,0,0,
borbope01,Pedro,Borbon,Pedro Borbon,1969,1980,12,69,39,0.638888889,3.515259729,593,4,278,0,0,80,3080,1026.66667,1098,436,401,63,251,83,409,28,7,24,4326,1.313961035,9.625324644,0.552272725,2.200324668,3.585389599,1.629482072,0,0,0,0,0,
borowha01,Hank,Borowy,Hank Borowy,1942,1951,10,108,82,0.568421053,3.501456028,314,214,53,94,16,7,5151,1717,1660,769,668,108,623,0,690,7,5,34,7265,1.329644729,8.701223063,0.566103669,3.265579499,3.616773442,1.107544141,0,0,0,0,0,
borowjo01,Joe,Borowski,Joe Borowski,1995,2008,12,22,34,0.392857143,4.179750581,423,1,268,0,0,131,1363,454.33333,450,222,211,53,177,32,372,7,0,6,1968,1.380044031,8.914160007,1.049889956,3.506236269,7.369038939,2.101694915,17,9,0,0,0,
bosioch01,Chris,Bosio,Chris Bosio,1986,1996,11,94,93,0.502673797,3.963157895,309,246,32,39,9,9,5130,1710,1742,835,753,162,481,22,1059,41,9,61,7225,1.3,9.168421053,0.852631579,2.531578947,5.573684211,2.201663202,0,0,0,0,0,
bosmadi01,Dick,Bosman,Dick Bosman,1966,1976,11,82,85,0.491017964,3.665619107,306,229,26,29,10,2,4773,1591,1594,736,648,149,412,48,757,34,2,28,6643,1.260842238,9.016970459,0.842866122,2.330609679,4.282212445,1.837378641,0,0,0,0,0,
bottari01,Ricky,Bottalico,Ricky Bottalico,1994,2005,12,33,42,0.44,3.994167529,562,0,301,0,0,116,1886,628.66667,561,298,279,71,316,30,575,27,1,37,2730,1.395015899,8.031283096,1.016436898,4.523859997,8.231707273,1.819620253,16,12,0,0,0,
boutoji01,Jim,Bouton,Jim Bouton,1962,1978,10,62,63,0.496,3.574811616,304,144,57,34,11,6,3716,1238.66667,1131,566,492,127,435,27,720,23,4,38,5200,1.264262645,8.21770719,0.922766413,3.160656612,5.231431633,1.655172414,0,0,0,0,0,
bowmajo01,Joe,Bowman,Joe Bowman,1932,1945,11,77,96,0.445086705,4.402774609,298,184,72,74,5,11,4397,1465.66667,1656,837,717,102,484,0,502,41,2,15,6494,1.460086419,10.1687514,0.626336137,2.972026375,3.082556281,1.037190083,0,0,0,0,0,
boydoi01,Oil Can,Boyd,Oil Can Boyd,1982,1991,10,78,77,0.503225806,4.041256886,214,207,4,43,10,0,4169,1389.66667,1427,680,624,166,368,25,799,15,17,20,5831,1.291676658,9.241784578,1.075077954,2.383305343,5.174622199,2.171195652,0,0,0,0,0,
bradfch01,Chad,Bradford,Chad Bradford,1998,2009,12,36,28,0.5625,3.263736243,561,0,115,0,0,11,1547,515.66667,527,214,187,28,137,39,313,29,3,4,2180,1.287653515,9.197802138,0.48868778,2.391079493,5.462831251,2.284671533,21,15,0,0,0,
brancra01,Ralph,Branca,Ralph Branca,1944,1956,12,88,68,0.564102564,3.790431267,322,188,74,71,12,19,4452,1484,1372,702,625,149,663,0,829,31,6,44,6372,1.371293801,8.320754717,0.903638814,4.020889488,5.027628032,1.250377074,0,0,0,0,0,
branded01,Ed,Brandt,Ed Brandt,1928,1938,11,121,146,0.453183521,3.864511394,378,278,69,150,18,17,6805,2268.33333,2342,1084,974,134,778,0,877,35,1,25,9721,1.375459223,9.292285098,0.531667892,3.08684791,3.479647323,1.127249357,0,0,0,0,0,
brantje01,Jeff,Brantley,Jeff Brantley,1988,2001,14,43,46,0.483146067,3.393328175,615,18,379,0,0,172,2578,859.33333,754,348,324,105,366,51,728,27,13,26,3644,1.303335924,7.89681927,1.099689686,3.833204049,7.624515158,1.989071038,1,3,0,0,0,
braxtga01,Garland,Braxton,Garland Braxton,1921,1933,10,50,53,0.485436893,4.125799574,282,70,133,28,2,32,2814,938,1014,529,430,38,276,0,412,21,0,11,4085,1.375266525,9.729211087,0.364605544,2.648187633,3.953091684,1.492753623,0,0,0,0,0,
brazlal01,Al,Brazle,Al Brazle,1943,1954,10,97,64,0.602484472,3.307990307,441,117,178,47,7,60,4130,1376.66667,1387,589,506,84,492,0,554,25,3,22,5853,1.364891038,9.067554457,0.549152541,3.216464883,3.621791759,1.12601626,0,0,0,0,0,
brechha01,Harry,Brecheen,Harry Brecheen,1940,1953,12,133,92,0.591111111,2.915603699,318,240,53,125,25,18,5723,1907.66667,1731,701,618,117,536,0,901,37,5,18,7821,1.188362745,8.166521041,0.551983225,2.528743661,4.25074261,1.680970149,0,0,0,0,0,
breitte01,Ted,Breitenstein,Ted Breitenstein,1891,1901,11,160,170,0.484848485,4.038007426,379,341,34,300,12,3,8893,2964.33333,3091,1845,1330,79,1203,0,889,43,2,39,0,1.448555045,9.384572146,0.239851569,3.652423258,2.699089174,0.738985869,0,0,0,0,0,
breslcr01,Craig,Breslow,Craig Breslow,2005,2015,10,22,27,0.448979592,3.314578026,524,2,124,0,0,8,1564,521.33333,474,220,192,51,208,16,412,15,5,22,2206,1.308184152,8.182864502,0.880434788,3.590792862,7.112532015,1.980769231,18,16,7,0,0,
brettke01,Ken,Brett,Ken Brett,1967,1981,14,83,85,0.494047619,3.927058318,349,184,69,51,8,11,4579,1526.33333,1490,734,666,127,562,62,807,23,10,37,6477,1.344398343,8.785761102,0.748853463,3.313823986,4.758462557,1.43594306,0,0,0,0,0,
breweji01,Jim,Brewer,Jim Brewer,1960,1976,17,69,65,0.514925373,3.070147332,584,35,351,1,1,132,3122,1040.66667,898,401,355,92,360,77,810,10,3,41,4298,1.208840483,7.766175504,0.795643816,3.113388843,7.005124897,2.25,0,0,0,0,0,
bridgto01,Tommy,Bridges,Tommy Bridges,1930,1946,16,194,138,0.584337349,3.572826989,424,362,47,200,33,10,8479,2826.33333,2675,1321,1122,181,1192,0,1674,35,8,59,12165,1.368203799,8.51810356,0.576365138,3.795730633,5.330581443,1.404362416,0,0,0,0,0,
brilene01,Nelson,Briles,Nelson Briles,1965,1978,14,129,112,0.53526971,3.439463294,452,279,74,64,17,22,6335,2111.66667,2141,929,807,186,547,79,1163,51,5,50,8858,1.272928175,9.125019717,0.792738752,2.331333856,4.956748216,2.126142596,0,0,0,0,0,
brocado01,Doug,Brocail,Doug Brocail,1992,2009,15,52,48,0.52,3.998863636,626,42,175,0,0,9,2640,880,885,436,391,85,310,34,642,35,7,33,3793,1.357954545,9.051136364,0.869318182,3.170454545,6.565909091,2.070967742,17,14,0,0,0,
browncl01,Clint,Brown,Clint Brown,1928,1942,15,89,93,0.489010989,4.264752066,434,130,249,62,8,64,4457,1485.66667,1740,830,704,84,368,0,410,20,0,18,6495,1.418891628,10.54072244,0.508862462,2.229302216,2.483733447,1.114130435,0,0,0,0,0,
brownha01,Hal,Brown,Hal Brown,1951,1964,14,85,92,0.480225989,3.814285714,358,211,72,47,13,11,5040,1680,1677,781,712,173,389,27,710,14,2,37,6991,1.229761905,8.983928571,0.926785714,2.083928571,3.803571429,1.825192802,0,0,0,0,0,
brownju01,Jumbo,Brown,Jumbo Brown,1925,1941,12,33,31,0.515625,4.06808038,249,23,146,7,2,29,1792,597.33333,619,316,270,26,300,0,301,5,0,20,2651,1.538504473,9.326450945,0.391741074,4.520089311,4.535156275,1.003333333,0,0,0,0,0,
brownke01,Kevin,Brown,Kevin Brown,1986,2005,19,211,144,0.594366197,3.275156109,486,476,1,72,17,0,9769,3256.33333,3079,1357,1185,208,901,42,2397,139,15,108,13542,1.222233597,8.509878195,0.574879722,2.490224181,6.624936029,2.660377358,35,18,0,0,0,
brownll01,Lloyd,Brown,Lloyd Brown,1925,1940,12,91,105,0.464285714,4.1996456,404,181,142,77,10,21,5079,1693,1899,938,790,83,590,0,510,22,0,56,7386,1.470171294,10.09509746,0.441228588,3.136444182,2.711163615,0.86440678,0,0,0,0,0,
brownma01,Mace,Brown,Mace Brown,1935,1946,10,76,57,0.571428571,3.464972112,387,55,206,18,2,48,3226,1075.33333,1125,502,414,44,388,0,435,7,2,26,4636,1.407005584,9.415685088,0.368257906,3.247365168,3.640731567,1.121134021,0,0,0,0,0,
brownmo01,Mordecai,Brown,Mordecai Brown,1903,1916,14,239,130,0.647696477,2.056845647,481,332,138,271,55,49,9517,3172.33333,2708,1044,725,43,673,0,1375,63,4,59,12642,1.065777032,7.682673119,0.121992225,1.909320166,3.900914158,2.043090639,0,0,0,0,1949,Old Timers
brownto05,Tom,Browning,Tom Browning,1984,1995,12,123,90,0.577464789,3.940135346,302,300,1,31,12,0,5763,1921,1931,913,841,236,511,61,1000,32,13,25,8066,1.27121291,9.046850599,1.105674128,2.394065591,4.685059865,1.956947162,0,0,0,0,0,
broxtjo01,Jonathan,Broxton,Jonathan Broxton,2005,2015,11,39,35,0.527027027,3.226792645,608,0,271,0,0,118,1799,599.66667,505,241,215,42,233,27,685,17,0,19,2499,1.230683706,7.57921063,0.630350191,3.496942727,10.28071145,2.939914163,19,16,6,0,0,
brunege01,George,Brunet,George Brunet,1956,1971,15,69,93,0.425925926,3.62095459,324,213,42,39,15,4,4295,1431.66667,1303,639,576,133,581,53,921,21,13,41,6069,1.315948775,8.191152484,0.836088473,3.652386487,5.789755516,1.585197935,0,0,0,0,0,
buehrma01,Mark,Buehrle,Mark Buehrle,2000,2015,16,214,160,0.572192513,3.812893405,518,493,6,33,10,0,9850,3283.33333,3472,1542,1391,361,734,49,1870,79,16,27,13705,1.28101523,9.51715737,0.989543148,2.011979697,5.12588833,2.547683924,108,91,24,4,0,
buffich01,Charlie,Buffinton,Charlie Buffinton,1882,1892,11,233,152,0.605194805,2.961222092,414,396,17,351,30,3,10212,3404,3344,1824,1120,87,856,0,1700,20,2,154,12577,1.233842538,8.841363102,0.230023502,2.263219741,4.494712103,1.985981308,0,0,0,0,0,
buhlbo01,Bob,Buhl,Bob Buhl,1953,1967,15,166,132,0.55704698,3.545032857,457,369,38,111,20,6,7761,2587,2446,1162,1019,238,1105,52,1268,37,7,68,11045,1.372632393,8.509470429,0.827986084,3.844221106,4.411287205,1.147511312,0,0,0,0,0,
bunniji01,Jim,Bunning,Jim Bunning,1955,1971,17,224,184,0.549019608,3.269391014,591,519,39,151,40,16,11281,3760.33333,3433,1527,1366,372,1000,98,2855,160,8,47,15618,1.178884852,8.216558823,0.890346601,2.393404842,6.833170824,2.855,0,0,0,0,1996,Veterans
burbada01,Dave,Burba,Dave Burba,1990,2004,15,115,87,0.569306931,4.485655345,511,234,71,6,1,3,5333,1777.66667,1777,961,886,201,762,53,1398,58,4,75,7749,1.428276765,8.996624772,1.0176261,3.857866109,7.07781735,1.834645669,18,18,0,0,0,
burdele01,Lew,Burdette,Lew Burdette,1950,1967,18,203,144,0.585014409,3.655944364,626,373,128,158,33,31,9202,3067.33333,3186,1400,1246,289,628,63,1074,56,7,23,12745,1.243425344,9.348185187,0.847967834,1.842642906,3.151271466,1.710191083,0,0,0,0,0,
burgmto01,Tom,Burgmeier,Tom Burgmeier,1968,1984,17,79,55,0.589552239,3.231991517,745,3,370,0,0,102,3776,1258.66667,1231,521,452,94,384,55,584,32,7,23,5272,1.28310381,8.802171587,0.672139829,2.745762705,4.175847447,1.520833333,0,0,0,0,0,
burkebo01,Bobby,Burke,Bobby Burke,1927,1937,10,38,46,0.452380952,4.281204629,254,88,93,27,4,5,2756,918.66667,926,506,437,35,360,0,299,24,3,16,3985,1.399854857,9.071843218,0.342888243,3.526850495,2.929245272,0.830555556,0,0,0,0,0,
burkejo03,John,Burkett,John Burkett,1987,2003,15,166,136,0.549668874,4.309125241,445,423,8,21,6,1,7945,2648.33333,2866,1374,1268,257,700,59,1766,90,8,33,11324,1.346507239,9.739710522,0.873379485,2.378854629,6.001510391,2.522857143,23,22,0,0,0,
burneaj01,A. J.,Burnett,A. J. Burnett,1999,2015,17,164,157,0.510903427,3.98706371,435,430,1,24,10,0,8194,2731.33333,2519,1328,1210,263,1100,35,2513,143,6,161,11665,1.3249939,8.300341724,0.866609715,3.624603373,8.28057116,2.284545455,84,85,17,0,0,
burrira01,Ray,Burris,Ray Burris,1973,1987,15,108,134,0.446280992,4.174409755,480,302,65,47,10,4,6565,2188.33333,2310,1133,1015,221,764,76,1065,54,14,69,9441,1.404722013,9.500380822,0.908910892,3.142117293,4.380045704,1.393979058,0,0,0,0,0,
bushgu01,Guy,Bush,Guy Bush,1923,1945,17,176,136,0.564102564,3.85525349,542,308,145,151,16,34,8166,2722,2950,1369,1166,152,859,0,850,41,2,51,11750,1.399338722,9.753857458,0.502571639,2.840191036,2.810433505,0.989522701,0,0,0,0,0,
bushjo01,Bullet Joe,Bush,Bullet Joe Bush,1912,1928,17,195,183,0.515873016,3.512740233,489,366,93,225,35,20,9262,3087.33333,2992,1443,1205,96,1263,0,1319,62,1,90,13185,1.378212051,8.722090271,0.279853164,3.681818186,3.845065865,1.044338876,0,0,0,0,0,
butchma01,Max,Butcher,Max Butcher,1936,1945,10,95,106,0.472636816,3.73334578,334,229,60,104,14,9,5359,1786.33333,1935,886,741,100,583,0,485,21,4,23,7761,1.409591344,9.749020358,0.503825341,2.937301741,2.443552906,0.831903945,0,0,0,0,0,
buzhajo01,John,Buzhardt,John Buzhardt,1958,1968,11,71,96,0.425149701,3.664803212,326,200,47,44,15,7,4472,1490.66667,1425,675,607,130,457,67,678,43,4,35,6239,1.262522359,8.603533076,0.784883719,2.759168151,4.093470474,1.483588621,0,0,0,0,0,
byerlbu01,Bud,Byerly,Bud Byerly,1943,1960,11,22,22,0.5,3.697627094,237,17,120,4,0,14,1475,491.66667,519,242,202,34,167,14,209,9,1,14,2127,1.395254228,9.500338919,0.622372877,3.056949132,3.825762686,1.251497006,0,0,0,0,0,
byrdati01,Tim,Byrdak,Tim Byrdak,1998,2013,12,13,13,0.5,4.34543666,479,0,56,0,0,4,1019,339.66667,308,182,164,46,203,19,326,10,1,18,1525,1.504416079,8.16094202,1.21884199,5.378802695,8.63788019,1.60591133,16,17,0,0,0,
byrdpa01,Paul,Byrd,Paul Byrd,1995,2009,14,109,96,0.531707317,4.407189157,345,256,30,17,6,0,5091,1697,1857,929,831,247,401,23,923,62,7,35,7266,1.330583382,9.848556276,1.309958751,2.126694166,4.895109016,2.301745636,29,45,0,0,0,
byrneto01,Tommy,Byrne,Tommy Byrne,1943,1957,13,85,69,0.551948052,4.110132159,281,170,72,65,12,12,4086,1362,1138,688,622,98,1037,10,766,85,4,28,6181,1.5969163,7.519823789,0.647577093,6.852422907,5.061674009,0.738669238,0,0,0,0,0,
cadargr01,Greg,Cadaret,Greg Cadaret,1987,1998,10,38,32,0.542857143,3.988495186,451,35,120,4,2,14,2173,724.33333,716,351,321,58,403,36,539,16,7,56,3206,1.544868852,8.896456553,0.720662682,5.007363116,6.697192852,1.337468983,0,0,0,0,0,
cadorle01,Leon,Cadore,Leon Cadore,1915,1924,10,68,72,0.485714286,3.135206795,192,147,36,83,10,3,3772,1257.33333,1273,525,438,44,289,0,445,26,1,14,5206,1.242311774,9.112142124,0.314952281,2.068663844,3.18531284,1.539792388,0,0,0,0,0,
cainma01,Matt,Cain,Matt Cain,2005,2015,11,97,99,0.494897959,3.471153846,294,291,1,15,6,0,5616,1872,1589,767,722,177,631,35,1547,54,4,62,7734,1.185897436,7.639423077,0.850961538,3.033653846,7.4375,2.451664025,76,55,9,0,0,
caldwmi01,Mike,Caldwell,Mike Caldwell,1971,1984,14,137,130,0.513108614,3.811237194,475,307,77,98,23,18,7226,2408.66667,2581,1182,1020,218,597,62,939,35,9,65,10156,1.319402157,9.643924703,0.814558537,2.23069471,3.508580122,1.572864322,0,0,0,0,0,
caldwra02,Ray,Caldwell,Ray Caldwell,1910,1921,12,133,120,0.5256917,3.219446922,343,260,62,184,21,9,6726,2242,2089,992,802,59,738,0,1006,64,2,29,9095,1.260927743,8.385816236,0.236842105,2.962533452,4.038358608,1.363143631,0,0,0,0,0,
camacer01,Ernie,Camacho,Ernie Camacho,1980,1990,10,10,20,0.333333333,4.214466952,193,3,119,0,0,45,788,262.66667,268,129,123,16,128,18,159,8,9,24,1169,1.507614194,9.182741,0.548223343,4.385786746,5.447969474,1.2421875,0,0,0,0,0,
camniho01,Howie,Camnitz,Howie Camnitz,1904,1915,11,133,106,0.556485356,2.749200772,326,236,74,137,20,15,6256,2085.33333,1852,855,637,41,656,0,915,65,1,37,8341,1.202685424,7.992966765,0.176950128,2.831202051,3.949008958,1.394817073,0,0,0,0,0,
campbbi02,Bill,Campbell,Bill Campbell,1973,1987,15,83,68,0.549668874,3.543383958,700,9,455,2,1,126,3688,1229.33333,1139,550,484,82,495,100,864,20,6,47,5239,1.329175709,8.338665966,0.600325381,3.623915411,6.325379627,1.745454545,0,0,0,0,0,
campsh01,Shawn,Camp,Shawn Camp,2004,2014,11,29,33,0.467741935,4.406302782,541,0,143,0,0,12,1777,592.33333,682,321,290,65,176,40,403,35,3,14,2579,1.448508731,10.36240861,0.987619589,2.674169964,6.123241453,2.289772727,15,20,2,0,0,
candejo01,John,Candelaria,John Candelaria,1975,1993,19,177,122,0.591973244,3.331793581,600,356,82,54,13,29,7577,2525.66667,2399,1038,935,245,592,63,1673,37,26,28,10366,1.184241783,8.548634013,0.873036821,2.109542032,5.961594291,2.826013514,0,0,0,0,0,
candito01,Tom,Candiotti,Tom Candiotti,1983,1999,16,151,164,0.479365079,3.732110092,451,410,11,68,11,0,8175,2725,2662,1299,1130,250,883,31,1735,85,27,120,11568,1.300917431,8.791926606,0.825688073,2.916330275,5.730275229,1.964892412,0,0,0,0,0,
cantwbe01,Ben,Cantwell,Ben Cantwell,1927,1937,11,76,108,0.413043478,3.907431551,316,163,113,75,6,21,4602,1534,1640,778,666,90,382,0,348,23,0,19,6527,1.318122555,9.62190352,0.528031291,2.241199478,2.041720991,0.910994764,0,0,0,0,0,
capuach01,Chris,Capuano,Chris Capuano,2003,2015,11,76,91,0.45508982,4.385819292,300,225,18,4,3,0,4217,1405.66667,1458,745,685,189,448,33,1172,55,6,54,6057,1.355940239,9.335072304,1.210101965,2.868389844,7.503912716,2.616071429,80,34,4,0,0,
cardwdo01,Don,Cardwell,Don Cardwell,1957,1970,14,102,138,0.425,3.917713562,410,301,44,72,17,7,6368,2122.66667,2009,1044,924,225,671,80,1211,98,8,69,8949,1.262562812,8.518059032,0.953988692,2.845006277,5.134579138,1.804769001,0,0,0,0,0,
carlsha01,Hal,Carlson,Hal Carlson,1917,1930,14,114,120,0.487179487,3.96953047,377,238,96,121,17,19,6006,2002,2256,1013,883,93,498,0,590,36,2,18,8522,1.375624376,10.14185814,0.418081918,2.238761239,2.652347652,1.184738956,0,0,0,0,0,
carltst01,Steve,Carlton,Steve Carlton,1965,1988,24,329,244,0.57417103,3.215435729,741,709,13,254,55,2,15652,5217.33333,4672,2130,1864,414,1833,150,4136,53,90,183,21683,1.246805521,8.059289553,0.714157936,3.161960135,7.134679279,2.256410256,0,0,0,1,1994,BBWAA
carmado01,Don,Carman,Don Carman,1983,1992,10,53,54,0.495327103,4.111030727,342,102,83,7,3,11,2765,921.66667,849,462,421,115,378,45,598,22,10,36,3936,1.331283901,8.290415883,1.122965638,3.691139227,5.839421317,1.582010582,0,0,0,0,0,
carmofa01,Roberto,Hernandez,Roberto Hernandez,2006,2015,10,70,98,0.416666667,4.582262857,268,217,22,8,3,1,4048,1349.33333,1399,758,687,143,504,25,827,82,5,37,5861,1.41032609,9.331274727,0.95380435,3.361660087,5.516057326,1.640873016,33,46,8,0,0,
carpech01,Chris,Carpenter,Chris Carpenter,1997,2012,15,144,94,0.605042017,3.759237014,350,332,6,33,15,0,6658,2219.33333,2205,1021,927,220,627,23,1697,85,3,51,9305,1.276058878,8.94187445,0.892159809,2.542655456,6.881796346,2.706539075,66,35,0,0,0,
carragi01,Giovanni,Carrara,Giovanni Carrara,1995,2006,10,29,18,0.617021277,4.687367711,313,18,72,1,0,4,1417,472.33333,487,260,246,74,202,22,338,21,0,9,2079,1.458715607,9.279463721,1.410021181,3.848976739,6.440367018,1.673267327,26,9,0,0,0,
carrahe01,Hector,Carrasco,Hector Carrasco,1994,2007,12,44,50,0.468085106,3.989988002,647,10,208,0,0,19,2497,832.33333,792,411,369,69,387,33,662,33,7,85,3649,1.416499805,8.563876686,0.746095317,4.184621563,7.158189856,1.710594315,24,14,0,0,0,
carrocl02,Clay,Carroll,Clay Carroll,1964,1978,15,96,73,0.568047337,2.939408874,731,28,373,1,0,143,4060,1353.33333,1296,506,442,67,442,112,681,37,5,41,5673,1.284236456,8.618719233,0.445566504,2.939408874,4.528817745,1.540723982,0,0,0,0,0,
carseki01,Kid,Carsey,Kid Carsey,1891,1901,10,116,138,0.456692913,4.953645365,294,256,37,218,4,3,6666,2222,2780,1722,1223,80,796,0,484,19,0,85,1810,1.609360936,11.26012601,0.324032403,3.224122412,1.96039604,0.608040201,0,0,0,0,0,
castege01,George,Caster,George Caster,1934,1946,12,76,100,0.431818182,4.540285496,376,127,169,62,6,39,4133,1377.66667,1469,833,695,121,597,0,595,25,5,15,6096,1.499637064,9.596660998,0.790466971,3.900072577,3.887007007,0.996649916,0,0,0,0,0,
castifr01,Frank,Castillo,Frank Castillo,1991,2005,13,82,104,0.440860215,4.563936491,297,268,9,10,3,2,4786,1595.33333,1660,878,809,190,506,32,1101,59,9,33,6871,1.35770999,9.364814061,1.071876308,2.854575852,6.211241133,2.175889328,9,19,0,0,0,
castito02,Tony,Castillo,Tony Castillo,1988,1998,10,28,23,0.549019608,3.930379722,403,6,114,0,0,22,1580,526.66667,555,267,230,52,179,26,333,14,2,9,2276,1.393670877,9.484177155,0.888607589,3.05886074,5.690506293,1.860335196,0,0,0,0,0,
castrbi01,Bill,Castro,Bill Castro,1974,1983,10,31,26,0.543859649,3.327638824,303,9,198,0,0,45,1639,546.33333,564,245,202,36,145,42,203,22,0,18,2320,1.297742534,9.291031173,0.593044543,2.388651631,3.344112284,1.4,0,0,0,0,0,
chambel01,Ice Box,Chamberlain,Ice Box Chamberlain,1886,1896,10,159,120,0.569892473,3.565499004,322,302,19,265,16,1,7565,2521.66667,2445,1560,999,63,1065,0,1133,21,0,95,6686,1.391936548,8.726371436,0.224851289,3.801057497,4.043754126,1.063849765,0,0,0,0,0,
chancde01,Dean,Chance,Dean Chance,1961,1971,11,128,115,0.526748971,2.921297738,406,294,61,83,33,23,6442,2147.33333,1864,832,697,122,739,75,1534,65,9,70,8906,1.212201182,7.812480608,0.511331885,3.097330027,6.429369771,2.075778078,0,0,0,0,0,
chandsp01,Spud,Chandler,Spud Chandler,1937,1947,11,109,43,0.717105263,2.836363636,211,184,14,109,26,6,4455,1485,1327,549,468,64,463,0,614,19,5,20,6102,1.205387205,8.042424242,0.387878788,2.806060606,3.721212121,1.326133909,0,0,0,0,0,
charlno01,Norm,Charlton,Norm Charlton,1988,2001,13,51,54,0.485714286,3.712750199,605,37,280,1,1,97,2698,899.33333,798,419,371,70,409,27,808,32,9,77,3845,1.342105268,7.985915523,0.700518905,4.093031891,8.085989652,1.975550122,3,1,0,0,0,
chenbr01,Bruce,Chen,Bruce Chen,1998,2015,17,82,81,0.503067485,4.617493473,400,227,56,4,1,1,4596,1532,1578,849,786,257,546,40,1140,45,3,30,6619,1.386422977,9.270234987,1.509791123,3.207571802,6.697127937,2.087912088,43,52,4,0,0,
chesbja01,Jack,Chesbro,Jack Chesbro,1899,1909,11,198,132,0.6,2.684464899,392,332,52,260,35,5,8690,2896.66667,2642,1209,864,39,690,0,1265,113,2,62,12013,1.150287686,8.208745675,0.121173763,2.143843496,3.930379742,1.833333333,0,0,0,0,1946,Old Timers
chipmbo01,Bob,Chipman,Bob Chipman,1941,1952,12,51,46,0.525773196,3.719909146,293,87,93,29,7,14,2642,880.66667,889,438,364,60,386,0,322,10,3,14,3855,1.447766838,9.085162721,0.613171837,3.944738819,3.29068886,0.834196891,0,0,0,0,0,
choatra01,Randy,Choate,Randy Choate,2000,2015,15,16,14,0.533333333,3.904411765,672,0,102,0,0,7,1224,408,350,198,177,20,175,32,348,45,1,16,1750,1.286764706,7.720588235,0.441176471,3.860294118,7.676470588,1.988571429,11,14,6,0,0,
chrisja01,Jason,Christiansen,Jason Christiansen,1995,2005,11,27,26,0.509433962,4.295926178,528,0,128,0,0,16,1301,433.66667,409,220,207,37,217,34,384,15,2,27,1911,1.443504985,8.488086022,0.767870863,4.503458843,7.969254358,1.769585253,6,10,0,0,0,
chrisla01,Larry,Christenson,Larry Christenson,1973,1983,11,83,71,0.538961039,3.792062729,243,220,13,27,6,4,4208,1402.66667,1401,648,591,100,395,34,781,21,26,34,5861,1.280418248,8.989306062,0.641634979,2.534458169,5.01116919,1.97721519,0,0,0,0,0,
